"fecha","t1 Lo votaría","t1 Puede que lo vote","t1 Nunca lo votaría","t1 No sabe","s1 Lo votaría","s1 Puede que lo vote","s1 Nunca lo votaría","s1 No sabe","s2 Lo votaría","s2 Puede que lo vote","s2 Nunca lo votaría","s2 No sabe","e1 Lo votaría","e1 Puede que lo vote","e1 Nunca lo votaría","e1 No sabe","e2 Lo votaría","e2 Puede que lo vote","e2 Nunca lo votaría","e2 No sabe","e3 Lo votaría","e3 Puede que lo vote","e3 Nunca lo votaría","e3 No sabe","e4 Lo votaría","e4 Puede que lo vote","e4 Nunca lo votaría","e4 No sabe","ed1 Lo votaría","ed1 Puede que lo vote","ed1 Nunca lo votaría","ed1 No sabe","ed2 Lo votaría","ed2 Puede que lo vote","ed2 Nunca lo votaría","ed2 No sabe","ed3 Lo votaría","ed3 Puede que lo vote","ed3 Nunca lo votaría","ed3 No sabe","v1 Lo votaría","v1 Puede que lo vote","v1 Nunca lo votaría","v1 No sabe","v2 Lo votaría","v2 Puede que lo vote","v2 Nunca lo votaría","v2 No sabe","v3 Lo votaría","v3 Puede que lo vote","v3 Nunca lo votaría","v3 No sabe","vp1 Lo votaría","vp1 Puede que lo vote","vp1 Nunca lo votaría","vp1 No sabe","vp2 Lo votaría","vp2 Puede que lo vote","vp2 Nunca lo votaría","vp2 No sabe","vp3 Lo votaría","vp3 Puede que lo vote","vp3 Nunca lo votaría","vp3 No sabe","vp4 Lo votaría","vp4 Puede que lo vote","vp4 Nunca lo votaría","vp4 No sabe","vp5 Lo votaría","vp5 Puede que lo vote","vp5 Nunca lo votaría","vp5 No sabe"
2023-09-27,0.313,0.094,0.568,0.025,0.304,0.083,0.584,0.029,0.32,0.103,0.556,0.021,0.353,0.098,0.52,0.029,0.324,0.116,0.534,0.026,0.275,0.088,0.613,0.024,0.293,0.058,0.63,0.019,0.44,0.103,0.439,0.018,0.288,0.121,0.564,0.027,0.285,0.072,0.617,0.026,0.722,0.062,0.19,0.026,0.172,0.084,0.729,0.015,0.303,0.202,0.487,0.008,0.711,0.055,0.221,0.013,0.713,0.06,0.21,0.017,0.15,0.047,0.801,0.002,0.227,0.172,0.563,0.038,0.112,0.084,0.77,0.034
2023-09-28,0.308,0.095,0.569,0.028,0.304,0.081,0.583,0.032,0.312,0.108,0.557,0.023,0.388,0.14,0.434,0.038,0.311,0.102,0.553,0.034,0.256,0.084,0.641,0.019,0.279,0.051,0.655,0.015,0.457,0.118,0.412,0.013,0.286,0.131,0.551,0.032,0.272,0.062,0.636,0.03,0.718,0.059,0.186,0.037,0.163,0.083,0.74,0.014,0.326,0.202,0.463,0.009,0.74,0.059,0.188,0.013,0.71,0.049,0.227,0.014,0.125,0.037,0.829,0.009,0.216,0.152,0.596,0.036,0.107,0.127,0.716,0.05
2023-09-29,0.306,0.098,0.57,0.026,0.288,0.089,0.592,0.031,0.322,0.106,0.55,0.022,0.38,0.16,0.423,0.037,0.305,0.102,0.563,0.03,0.266,0.079,0.632,0.023,0.275,0.049,0.663,0.013,0.409,0.14,0.441,0.01,0.29,0.14,0.539,0.031,0.281,0.055,0.636,0.028,0.708,0.066,0.194,0.032,0.165,0.088,0.732,0.015,0.286,0.189,0.479,0.046,0.734,0.06,0.195,0.011,0.664,0.063,0.23,0.043,0.12,0.038,0.831,0.011,0.228,0.135,0.598,0.039,0.112,0.157,0.7,0.031
2023-09-30,0.307,0.097,0.565,0.031,0.284,0.08,0.598,0.038,0.327,0.111,0.537,0.025,0.388,0.159,0.402,0.051,0.299,0.104,0.568,0.029,0.273,0.071,0.627,0.029,0.273,0.047,0.665,0.015,0.376,0.136,0.448,0.04,0.328,0.143,0.498,0.031,0.268,0.05,0.655,0.027,0.675,0.072,0.218,0.035,0.182,0.08,0.721,0.017,0.33,0.206,0.414,0.05,0.75,0.073,0.169,0.008,0.674,0.049,0.233,0.044,0.119,0.037,0.829,0.015,0.206,0.143,0.61,0.041,0.095,0.145,0.727,0.033
2023-10-01,0.311,0.091,0.565,0.033,0.285,0.08,0.596,0.039,0.333,0.101,0.537,0.029,0.369,0.138,0.435,0.058,0.315,0.109,0.548,0.028,0.275,0.072,0.624,0.029,0.281,0.035,0.663,0.021,0.371,0.146,0.443,0.04,0.33,0.133,0.496,0.041,0.275,0.042,0.658,0.025,0.706,0.069,0.198,0.027,0.174,0.08,0.726,0.02,0.362,0.205,0.379,0.054,0.746,0.071,0.169,0.014,0.648,0.052,0.265,0.035,0.12,0.035,0.829,0.016,0.208,0.148,0.604,0.04,0.116,0.143,0.713,0.028
2023-10-02,0.309,0.089,0.568,0.034,0.289,0.076,0.6,0.035,0.328,0.1,0.54,0.032,0.354,0.127,0.446,0.073,0.323,0.105,0.551,0.021,0.29,0.078,0.605,0.027,0.261,0.034,0.684,0.021,0.369,0.142,0.45,0.039,0.338,0.116,0.508,0.038,0.267,0.05,0.654,0.029,0.709,0.074,0.191,0.026,0.166,0.077,0.739,0.018,0.361,0.251,0.336,0.052,0.753,0.055,0.183,0.009,0.587,0.075,0.301,0.037,0.118,0.035,0.832,0.015,0.206,0.15,0.588,0.056,0.114,0.132,0.73,0.024
2023-10-03,0.299,0.089,0.579,0.033,0.273,0.082,0.616,0.029,0.321,0.095,0.547,0.037,0.323,0.133,0.481,0.063,0.327,0.101,0.549,0.023,0.273,0.078,0.617,0.032,0.257,0.037,0.686,0.02,0.361,0.144,0.457,0.038,0.307,0.12,0.533,0.04,0.271,0.048,0.654,0.027,0.672,0.074,0.214,0.04,0.167,0.074,0.744,0.015,0.318,0.248,0.386,0.048,0.725,0.066,0.201,0.008,0.572,0.086,0.305,0.037,0.088,0.036,0.854,0.022,0.242,0.136,0.583,0.039,0.093,0.125,0.757,0.025
2023-10-04,0.297,0.085,0.586,0.032,0.274,0.089,0.609,0.028,0.317,0.081,0.567,0.035,0.309,0.096,0.531,0.064,0.343,0.108,0.526,0.023,0.258,0.083,0.634,0.025,0.254,0.037,0.691,0.018,0.36,0.14,0.464,0.036,0.327,0.103,0.532,0.038,0.255,0.052,0.667,0.026,0.672,0.071,0.217,0.04,0.169,0.071,0.744,0.016,0.226,0.202,0.519,0.053,0.725,0.086,0.182,0.007,0.537,0.084,0.339,0.04,0.092,0.042,0.845,0.021,0.231,0.103,0.624,0.042,0.097,0.088,0.795,0.02
2023-10-05,0.308,0.081,0.582,0.029,0.286,0.087,0.601,0.026,0.327,0.076,0.566,0.031,0.328,0.054,0.563,0.055,0.358,0.105,0.52,0.017,0.256,0.109,0.603,0.032,0.263,0.039,0.68,0.018,0.394,0.12,0.45,0.036,0.329,0.098,0.535,0.038,0.262,0.055,0.663,0.02,0.685,0.072,0.214,0.029,0.188,0.071,0.725,0.016,0.187,0.203,0.56,0.05,0.707,0.082,0.203,0.008,0.543,0.084,0.334,0.039,0.129,0.036,0.822,0.013,0.237,0.14,0.574,0.049,0.116,0.05,0.828,0.006
2023-10-06,0.304,0.08,0.585,0.031,0.281,0.078,0.604,0.037,0.324,0.08,0.57,0.026,0.315,0.043,0.574,0.068,0.36,0.113,0.514,0.013,0.241,0.098,0.633,0.028,0.27,0.043,0.662,0.025,0.384,0.122,0.442,0.052,0.332,0.092,0.534,0.042,0.257,0.055,0.672,0.016,0.705,0.075,0.203,0.017,0.178,0.062,0.737,0.023,0.179,0.218,0.603,0,0.706,0.095,0.191,0.008,0.621,0.078,0.301,0,0.121,0.035,0.83,0.014,0.21,0.137,0.617,0.036,0.108,0.035,0.813,0.044
2023-10-07,0.308,0.078,0.584,0.03,0.279,0.074,0.61,0.037,0.332,0.082,0.563,0.023,0.293,0.034,0.607,0.066,0.365,0.11,0.511,0.014,0.258,0.101,0.623,0.018,0.281,0.049,0.64,0.03,0.378,0.115,0.48,0.027,0.333,0.086,0.538,0.043,0.265,0.06,0.654,0.021,0.709,0.074,0.19,0.027,0.173,0.065,0.743,0.019,0.196,0.227,0.577,0,0.703,0.086,0.201,0.01,0.613,0.078,0.307,0.002,0.145,0.042,0.802,0.011,0.212,0.116,0.625,0.047,0.096,0.04,0.822,0.042
2023-10-08,0.293,0.085,0.595,0.027,0.276,0.075,0.61,0.039,0.307,0.093,0.582,0.018,0.294,0.05,0.6,0.056,0.328,0.11,0.544,0.018,0.252,0.109,0.621,0.018,0.277,0.055,0.644,0.024,0.381,0.116,0.472,0.031,0.312,0.101,0.552,0.035,0.248,0.064,0.667,0.021,0.701,0.073,0.198,0.028,0.163,0.067,0.751,0.019,0.134,0.211,0.655,0,0.697,0.088,0.212,0.003,0.65,0.086,0.261,0.003,0.134,0.04,0.818,0.008,0.197,0.147,0.607,0.049,0.051,0.04,0.862,0.047
2023-10-09,0.304,0.087,0.577,0.032,0.278,0.077,0.593,0.052,0.326,0.096,0.563,0.015,0.314,0.067,0.567,0.052,0.341,0.109,0.524,0.026,0.243,0.097,0.628,0.032,0.295,0.062,0.62,0.023,0.42,0.122,0.418,0.04,0.3,0.095,0.564,0.041,0.265,0.07,0.641,0.024,0.686,0.073,0.207,0.034,0.187,0.075,0.715,0.023,0.165,0.195,0.621,0.019,0.702,0.093,0.201,0.004,0.662,0.092,0.232,0.014,0.167,0.044,0.774,0.015,0.206,0.142,0.612,0.04,0.069,0.045,0.835,0.051
2023-10-10,0.306,0.084,0.579,0.031,0.288,0.082,0.578,0.052,0.322,0.085,0.58,0.013,0.35,0.072,0.528,0.05,0.316,0.098,0.56,0.026,0.264,0.087,0.62,0.029,0.288,0.07,0.62,0.022,0.416,0.119,0.422,0.043,0.32,0.085,0.563,0.032,0.258,0.07,0.646,0.026,0.705,0.09,0.181,0.024,0.183,0.065,0.731,0.021,0.208,0.22,0.551,0.021,0.759,0.073,0.161,0.007,0.715,0.083,0.188,0.014,0.171,0.032,0.79,0.007,0.169,0.145,0.628,0.058,0.075,0.07,0.803,0.052
2023-10-11,0.303,0.082,0.582,0.033,0.286,0.085,0.576,0.053,0.317,0.079,0.587,0.017,0.35,0.078,0.503,0.069,0.302,0.087,0.59,0.021,0.274,0.084,0.614,0.028,0.283,0.074,0.619,0.024,0.418,0.102,0.419,0.061,0.283,0.089,0.596,0.032,0.275,0.07,0.631,0.024,0.69,0.088,0.197,0.025,0.191,0.06,0.728,0.021,0.213,0.19,0.577,0.02,0.772,0.051,0.169,0.008,0.692,0.097,0.198,0.013,0.172,0.026,0.794,0.008,0.182,0.19,0.573,0.055,0.073,0.067,0.812,0.048
2023-10-12,0.291,0.084,0.588,0.037,0.26,0.08,0.6,0.06,0.318,0.087,0.578,0.017,0.322,0.086,0.522,0.07,0.295,0.097,0.579,0.029,0.276,0.064,0.638,0.022,0.268,0.08,0.623,0.029,0.368,0.114,0.443,0.075,0.269,0.08,0.613,0.038,0.28,0.076,0.621,0.023,0.676,0.102,0.2,0.022,0.17,0.052,0.755,0.023,0.221,0.176,0.582,0.021,0.81,0.041,0.143,0.006,0.703,0.119,0.165,0.013,0.122,0.039,0.829,0.01,0.16,0.173,0.605,0.062,0.064,0.075,0.807,0.054
2023-10-13,0.293,0.088,0.587,0.032,0.282,0.087,0.587,0.044,0.302,0.089,0.587,0.022,0.308,0.119,0.536,0.037,0.312,0.084,0.573,0.031,0.285,0.067,0.623,0.025,0.25,0.083,0.631,0.036,0.383,0.103,0.446,0.068,0.259,0.081,0.632,0.028,0.285,0.088,0.604,0.023,0.662,0.119,0.189,0.03,0.169,0.05,0.764,0.017,0.301,0.095,0.584,0.02,0.815,0.032,0.147,0.006,0.696,0.108,0.182,0.014,0.125,0.043,0.82,0.012,0.162,0.169,0.599,0.07,0.051,0.094,0.841,0.014
2023-10-14,0.296,0.098,0.578,0.028,0.278,0.098,0.588,0.036,0.312,0.099,0.569,0.02,0.331,0.147,0.499,0.023,0.324,0.098,0.547,0.031,0.256,0.067,0.651,0.026,0.256,0.081,0.635,0.028,0.417,0.113,0.41,0.06,0.245,0.085,0.644,0.026,0.291,0.103,0.589,0.017,0.664,0.138,0.181,0.017,0.168,0.056,0.759,0.017,0.289,0.123,0.566,0.022,0.809,0.055,0.131,0.005,0.701,0.126,0.159,0.014,0.11,0.033,0.845,0.012,0.196,0.201,0.557,0.046,0.057,0.107,0.822,0.014
2023-10-15,0.309,0.094,0.57,0.027,0.276,0.097,0.593,0.034,0.336,0.092,0.55,0.022,0.332,0.161,0.482,0.025,0.359,0.085,0.534,0.022,0.248,0.064,0.654,0.034,0.266,0.078,0.623,0.033,0.439,0.09,0.412,0.059,0.268,0.062,0.644,0.026,0.291,0.118,0.573,0.018,0.66,0.15,0.162,0.028,0.172,0.052,0.762,0.014,0.332,0.14,0.5,0.028,0.804,0.063,0.128,0.005,0.706,0.106,0.174,0.014,0.124,0.033,0.832,0.011,0.197,0.158,0.585,0.06,0.085,0.126,0.784,0.005
2023-10-16,0.305,0.092,0.579,0.024,0.282,0.093,0.602,0.023,0.325,0.091,0.56,0.024,0.323,0.139,0.524,0.014,0.358,0.086,0.538,0.018,0.252,0.079,0.642,0.027,0.254,0.07,0.638,0.038,0.424,0.061,0.461,0.054,0.278,0.069,0.629,0.024,0.283,0.118,0.586,0.013,0.666,0.14,0.168,0.026,0.17,0.049,0.77,0.011,0.28,0.146,0.56,0.014,0.821,0.053,0.12,0.006,0.693,0.093,0.21,0.004,0.112,0.026,0.854,0.008,0.193,0.162,0.59,0.055,0.071,0.141,0.784,0.004
2023-10-17,0.295,0.095,0.585,0.025,0.26,0.089,0.632,0.019,0.325,0.1,0.545,0.03,0.275,0.136,0.573,0.016,0.351,0.084,0.542,0.023,0.251,0.098,0.624,0.027,0.268,0.069,0.629,0.034,0.421,0.06,0.464,0.055,0.247,0.074,0.648,0.031,0.285,0.123,0.582,0.01,0.651,0.126,0.187,0.036,0.168,0.054,0.768,0.01,0.172,0.196,0.619,0.013,0.806,0.053,0.136,0.005,0.628,0.087,0.281,0.004,0.126,0.036,0.826,0.012,0.19,0.165,0.589,0.056,0.047,0.13,0.819,0.004
2023-10-18,0.302,0.093,0.578,0.027,0.263,0.074,0.64,0.023,0.334,0.109,0.526,0.031,0.292,0.129,0.563,0.016,0.364,0.083,0.526,0.027,0.24,0.095,0.634,0.031,0.271,0.066,0.626,0.037,0.421,0.088,0.456,0.035,0.252,0.064,0.639,0.045,0.295,0.115,0.577,0.013,0.655,0.123,0.187,0.035,0.159,0.052,0.777,0.012,0.188,0.257,0.539,0.016,0.785,0.071,0.135,0.009,0.67,0.078,0.248,0.004,0.126,0.034,0.829,0.011,0.184,0.124,0.628,0.064,0.076,0.143,0.777,0.004
2023-10-19,0.303,0.1,0.572,0.025,0.285,0.082,0.621,0.012,0.318,0.115,0.531,0.036,0.299,0.148,0.537,0.016,0.367,0.083,0.526,0.024,0.237,0.112,0.621,0.03,0.267,0.065,0.636,0.032,0.449,0.098,0.424,0.029,0.237,0.085,0.645,0.033,0.298,0.111,0.573,0.018,0.679,0.119,0.16,0.042,0.153,0.068,0.769,0.01,0.206,0.19,0.593,0.011,0.768,0.085,0.139,0.008,0.629,0.101,0.266,0.004,0.13,0.031,0.829,0.01,0.223,0.142,0.58,0.055,0.069,0.142,0.786,0.003
2023-10-20,0.313,0.096,0.569,0.022,0.285,0.086,0.619,0.01,0.337,0.104,0.528,0.031,0.36,0.119,0.5,0.021,0.363,0.093,0.521,0.023,0.237,0.114,0.627,0.022,0.266,0.059,0.654,0.021,0.472,0.097,0.409,0.022,0.253,0.084,0.639,0.024,0.301,0.103,0.575,0.021,0.689,0.105,0.167,0.039,0.15,0.077,0.765,0.008,0.259,0.2,0.514,0.027,0.772,0.074,0.136,0.018,0.644,0.103,0.249,0.004,0.129,0.031,0.834,0.006,0.236,0.16,0.562,0.042,0.091,0.137,0.772,0
2023-10-21,0.303,0.099,0.573,0.025,0.286,0.091,0.609,0.014,0.317,0.105,0.543,0.035,0.318,0.123,0.537,0.022,0.356,0.099,0.516,0.029,0.24,0.109,0.629,0.022,0.267,0.063,0.644,0.026,0.466,0.091,0.416,0.027,0.243,0.116,0.616,0.025,0.289,0.089,0.597,0.025,0.684,0.104,0.17,0.042,0.145,0.083,0.761,0.011,0.248,0.195,0.531,0.026,0.763,0.06,0.156,0.021,0.595,0.118,0.287,0,0.118,0.038,0.838,0.006,0.234,0.146,0.566,0.054,0.084,0.168,0.743,0.005
2023-10-22,0.301,0.094,0.577,0.028,0.286,0.09,0.608,0.016,0.313,0.097,0.552,0.038,0.326,0.108,0.546,0.02,0.338,0.102,0.524,0.036,0.254,0.091,0.638,0.017,0.263,0.068,0.634,0.035,0.444,0.1,0.438,0.018,0.233,0.123,0.614,0.03,0.298,0.071,0.6,0.031,0.68,0.096,0.191,0.033,0.147,0.081,0.754,0.018,0.219,0.164,0.579,0.038,0.758,0.059,0.164,0.019,0.57,0.129,0.301,0,0.103,0.049,0.828,0.02,0.249,0.134,0.566,0.051,0.08,0.134,0.781,0.005
2023-10-23,0.325,0.086,0.552,0.037,0.327,0.086,0.559,0.028,0.323,0.086,0.547,0.044,0.353,0.106,0.524,0.017,0.355,0.083,0.513,0.049,0.283,0.082,0.602,0.033,0.29,0.076,0.593,0.041,0.486,0.09,0.386,0.038,0.265,0.112,0.59,0.033,0.31,0.066,0.585,0.039,0.699,0.093,0.178,0.03,0.163,0.076,0.736,0.025,0.27,0.165,0.537,0.028,0.797,0.054,0.133,0.016,0.672,0.097,0.229,0.002,0.111,0.052,0.811,0.026,0.28,0.127,0.528,0.065,0.094,0.115,0.782,0.009
2023-10-24,0.343,0.089,0.529,0.039,0.343,0.103,0.523,0.031,0.342,0.077,0.535,0.046,0.373,0.111,0.49,0.026,0.397,0.099,0.461,0.043,0.287,0.073,0.601,0.039,0.28,0.067,0.608,0.045,0.524,0.093,0.335,0.048,0.294,0.105,0.567,0.034,0.312,0.077,0.572,0.039,0.706,0.096,0.17,0.028,0.172,0.079,0.718,0.031,0.367,0.205,0.406,0.022,0.808,0.051,0.13,0.011,0.696,0.114,0.182,0.008,0.131,0.051,0.788,0.03,0.295,0.144,0.506,0.055,0.094,0.119,0.779,0.008
2023-10-25,0.356,0.089,0.516,0.039,0.365,0.103,0.503,0.029,0.349,0.076,0.527,0.048,0.407,0.111,0.469,0.013,0.42,0.099,0.438,0.043,0.284,0.069,0.6,0.047,0.273,0.068,0.607,0.052,0.533,0.095,0.323,0.049,0.309,0.101,0.559,0.031,0.326,0.078,0.555,0.041,0.706,0.085,0.177,0.032,0.191,0.081,0.696,0.032,0.445,0.16,0.377,0.018,0.817,0.047,0.127,0.009,0.736,0.111,0.145,0.008,0.145,0.051,0.769,0.035,0.305,0.161,0.476,0.058,0.084,0.099,0.804,0.013
2023-10-26,0.369,0.076,0.508,0.047,0.357,0.088,0.511,0.044,0.379,0.065,0.506,0.05,0.422,0.089,0.452,0.037,0.43,0.087,0.434,0.049,0.293,0.059,0.6,0.048,0.288,0.059,0.597,0.056,0.535,0.079,0.316,0.07,0.338,0.079,0.539,0.044,0.332,0.072,0.554,0.042,0.693,0.076,0.196,0.035,0.225,0.069,0.673,0.033,0.388,0.166,0.38,0.066,0.845,0.038,0.109,0.008,0.721,0.062,0.205,0.012,0.173,0.053,0.73,0.044,0.321,0.136,0.488,0.055,0.091,0.091,0.804,0.014
2023-10-27,0.371,0.073,0.51,0.046,0.364,0.08,0.514,0.042,0.377,0.066,0.507,0.05,0.41,0.076,0.482,0.032,0.433,0.085,0.432,0.05,0.305,0.055,0.592,0.048,0.295,0.065,0.586,0.054,0.503,0.078,0.353,0.066,0.348,0.074,0.532,0.046,0.34,0.069,0.551,0.04,0.706,0.074,0.182,0.038,0.228,0.065,0.675,0.032,0.368,0.157,0.419,0.056,0.86,0.036,0.099,0.005,0.736,0.065,0.187,0.012,0.171,0.051,0.736,0.042,0.313,0.136,0.491,0.06,0.098,0.074,0.811,0.017
2023-10-28,0.374,0.063,0.513,0.05,0.367,0.07,0.52,0.043,0.379,0.058,0.507,0.056,0.413,0.061,0.485,0.041,0.44,0.075,0.433,0.052,0.303,0.053,0.586,0.058,0.294,0.059,0.6,0.047,0.495,0.075,0.352,0.078,0.347,0.055,0.549,0.049,0.35,0.065,0.545,0.04,0.733,0.053,0.179,0.035,0.228,0.062,0.676,0.034,0.386,0.176,0.364,0.074,0.875,0.031,0.09,0.004,0.765,0.039,0.175,0.021,0.171,0.052,0.729,0.048,0.298,0.137,0.5,0.065,0.101,0.04,0.846,0.013
2023-10-29,0.425,0.052,0.487,0.036,0.42,0.06,0.486,0.034,0.428,0.045,0.488,0.039,0.477,0.048,0.442,0.033,0.512,0.062,0.392,0.034,0.335,0.046,0.578,0.041,0.306,0.044,0.61,0.04,0.544,0.073,0.316,0.067,0.425,0.044,0.499,0.032,0.382,0.05,0.538,0.03,0.805,0.03,0.14,0.025,0.251,0.057,0.664,0.028,0.45,0.14,0.357,0.053,0.843,0.033,0.119,0.005,0.76,0.079,0.142,0.019,0.153,0.04,0.763,0.044,0.232,0.158,0.538,0.072,0.097,0.039,0.851,0.013
2023-10-30,0.429,0.05,0.483,0.038,0.419,0.062,0.489,0.03,0.437,0.041,0.478,0.044,0.484,0.052,0.415,0.049,0.514,0.063,0.389,0.034,0.329,0.041,0.594,0.036,0.325,0.036,0.605,0.034,0.524,0.084,0.329,0.063,0.428,0.037,0.493,0.042,0.397,0.048,0.529,0.026,0.787,0.031,0.15,0.032,0.266,0.053,0.654,0.027,0.464,0.121,0.356,0.059,0.824,0.037,0.127,0.012,0.728,0.082,0.171,0.019,0.165,0.036,0.76,0.039,0.239,0.142,0.552,0.067,0.1,0.036,0.847,0.017
2023-10-31,0.43,0.049,0.485,0.036,0.415,0.058,0.497,0.03,0.441,0.041,0.476,0.042,0.485,0.06,0.411,0.044,0.515,0.056,0.391,0.038,0.334,0.034,0.601,0.031,0.318,0.038,0.612,0.032,0.503,0.078,0.355,0.064,0.441,0.043,0.478,0.038,0.395,0.043,0.536,0.026,0.802,0.027,0.142,0.029,0.264,0.054,0.658,0.024,0.442,0.073,0.42,0.065,0.824,0.039,0.124,0.013,0.733,0.063,0.184,0.02,0.151,0.037,0.775,0.037,0.221,0.161,0.549,0.069,0.11,0.022,0.848,0.02
2023-11-01,0.433,0.043,0.488,0.036,0.424,0.051,0.494,0.031,0.441,0.037,0.482,0.04,0.499,0.055,0.398,0.048,0.498,0.048,0.418,0.036,0.364,0.03,0.579,0.027,0.32,0.035,0.613,0.032,0.51,0.072,0.354,0.064,0.45,0.041,0.472,0.037,0.394,0.035,0.546,0.025,0.811,0.027,0.131,0.031,0.261,0.049,0.666,0.024,0.393,0.051,0.485,0.071,0.831,0.028,0.122,0.019,0.705,0.079,0.198,0.018,0.144,0.033,0.788,0.035,0.248,0.136,0.55,0.066,0.153,0.032,0.799,0.016
2023-11-02,0.429,0.047,0.488,0.036,0.426,0.057,0.495,0.022,0.431,0.04,0.482,0.047,0.468,0.062,0.414,0.056,0.498,0.054,0.417,0.031,0.361,0.03,0.582,0.027,0.335,0.037,0.598,0.03,0.502,0.082,0.357,0.059,0.436,0.044,0.484,0.036,0.398,0.038,0.536,0.028,0.811,0.037,0.119,0.033,0.247,0.051,0.677,0.025,0.471,0.038,0.403,0.088,0.828,0.028,0.115,0.029,0.707,0.104,0.175,0.014,0.136,0.037,0.797,0.03,0.233,0.148,0.563,0.056,0.151,0.028,0.807,0.014
2023-11-03,0.434,0.048,0.481,0.037,0.431,0.06,0.486,0.023,0.438,0.038,0.476,0.048,0.483,0.071,0.384,0.062,0.503,0.052,0.415,0.03,0.36,0.029,0.585,0.026,0.34,0.035,0.595,0.03,0.533,0.078,0.328,0.061,0.438,0.042,0.483,0.037,0.398,0.042,0.532,0.028,0.814,0.037,0.118,0.031,0.252,0.053,0.67,0.025,0.448,0.04,0.42,0.092,0.821,0.03,0.118,0.031,0.7,0.094,0.19,0.016,0.146,0.041,0.784,0.029,0.23,0.151,0.56,0.059,0.149,0.024,0.816,0.011
2023-11-04,0.437,0.054,0.478,0.031,0.449,0.061,0.473,0.017,0.426,0.048,0.483,0.043,0.494,0.084,0.364,0.058,0.494,0.059,0.427,0.02,0.375,0.027,0.58,0.018,0.338,0.038,0.591,0.033,0.54,0.079,0.338,0.043,0.435,0.05,0.477,0.038,0.402,0.048,0.528,0.022,0.804,0.042,0.124,0.03,0.249,0.057,0.673,0.021,0.489,0.008,0.427,0.076,0.825,0.034,0.106,0.035,0.658,0.143,0.19,0.009,0.137,0.043,0.801,0.019,0.269,0.124,0.57,0.037,0.156,0.032,0.8,0.012
2023-11-05,0.435,0.055,0.478,0.032,0.443,0.066,0.475,0.016,0.428,0.046,0.481,0.045,0.51,0.089,0.34,0.061,0.488,0.06,0.432,0.02,0.356,0.025,0.598,0.021,0.343,0.04,0.587,0.03,0.558,0.076,0.328,0.038,0.43,0.048,0.484,0.038,0.396,0.053,0.527,0.024,0.797,0.045,0.124,0.034,0.252,0.053,0.674,0.021,0.494,0.019,0.403,0.084,0.811,0.038,0.112,0.039,0.669,0.113,0.203,0.015,0.146,0.041,0.797,0.016,0.307,0.132,0.531,0.03,0.147,0.03,0.809,0.014
2023-11-06,0.427,0.056,0.488,0.029,0.429,0.065,0.487,0.019,0.426,0.048,0.489,0.037,0.46,0.084,0.403,0.053,0.498,0.061,0.427,0.014,0.358,0.029,0.59,0.023,0.34,0.042,0.585,0.033,0.547,0.07,0.347,0.036,0.422,0.05,0.494,0.034,0.389,0.055,0.533,0.023,0.81,0.043,0.117,0.03,0.234,0.054,0.693,0.019,0.449,0.02,0.459,0.072,0.808,0.037,0.124,0.031,0.644,0.123,0.219,0.014,0.146,0.042,0.79,0.022,0.307,0.132,0.513,0.048,0.14,0.033,0.824,0.003
2023-11-07,0.432,0.054,0.479,0.035,0.422,0.067,0.487,0.024,0.44,0.044,0.473,0.043,0.465,0.089,0.383,0.063,0.495,0.053,0.434,0.018,0.36,0.031,0.58,0.029,0.36,0.041,0.562,0.037,0.544,0.081,0.344,0.031,0.415,0.04,0.496,0.049,0.405,0.055,0.514,0.026,0.821,0.04,0.112,0.027,0.238,0.055,0.682,0.025,0.438,0.022,0.444,0.096,0.813,0.047,0.112,0.028,0.652,0.112,0.205,0.031,0.159,0.042,0.77,0.029,0.302,0.081,0.547,0.07,0.129,0.031,0.824,0.016
2023-11-08,0.427,0.061,0.475,0.037,0.413,0.071,0.493,0.023,0.439,0.053,0.46,0.048,0.446,0.109,0.376,0.069,0.49,0.054,0.437,0.019,0.363,0.036,0.571,0.03,0.364,0.046,0.555,0.035,0.526,0.084,0.355,0.035,0.403,0.05,0.495,0.052,0.411,0.062,0.501,0.026,0.827,0.048,0.103,0.022,0.232,0.062,0.676,0.03,0.449,0.029,0.429,0.093,0.821,0.053,0.104,0.022,0.658,0.114,0.188,0.04,0.157,0.051,0.756,0.036,0.299,0.078,0.563,0.06,0.078,0.04,0.867,0.015
2023-11-09,0.424,0.059,0.479,0.038,0.406,0.065,0.497,0.032,0.438,0.054,0.465,0.043,0.471,0.106,0.363,0.06,0.466,0.048,0.456,0.03,0.378,0.033,0.561,0.028,0.345,0.048,0.571,0.036,0.506,0.084,0.379,0.031,0.419,0.05,0.481,0.05,0.398,0.056,0.514,0.032,0.83,0.041,0.11,0.019,0.234,0.06,0.673,0.033,0.457,0.028,0.457,0.058,0.82,0.054,0.109,0.017,0.685,0.099,0.168,0.048,0.152,0.04,0.771,0.037,0.266,0.096,0.558,0.08,0.077,0.054,0.844,0.025
