"fecha","t1 Positiva","t1 Negativa","t1 No sabe","s1 Positiva","s1 Negativa","s1 No sabe","s2 Positiva","s2 Negativa","s2 No sabe","e1 Positiva","e1 Negativa","e1 No sabe","e2 Positiva","e2 Negativa","e2 No sabe","e3 Positiva","e3 Negativa","e3 No sabe","e4 Positiva","e4 Negativa","e4 No sabe","ed1 Positiva","ed1 Negativa","ed1 No sabe","ed2 Positiva","ed2 Negativa","ed2 No sabe","ed3 Positiva","ed3 Negativa","ed3 No sabe","v1 Positiva","v1 Negativa","v1 No sabe","v2 Positiva","v2 Negativa","v2 No sabe","v3 Positiva","v3 Negativa","v3 No sabe","vp1 Positiva","vp1 Negativa","vp1 No sabe","vp2 Positiva","vp2 Negativa","vp2 No sabe","vp3 Positiva","vp3 Negativa","vp3 No sabe","vp4 Positiva","vp4 Negativa","vp4 No sabe","vp5 Positiva","vp5 Negativa","vp5 No sabe"
2020-01-09,0.557,0.377,0.066,0.511,0.421,0.068,0.595,0.341,0.064,0.625,0.303,0.072,0.588,0.344,0.068,0.534,0.433,0.033,0.438,0.476,0.086,0.638,0.257,0.105,0.559,0.379,0.062,0.526,0.42,0.054,0.867,0.086,0.047,0.124,0.816,0.06,0.366,0.53,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-10,0.551,0.384,0.065,0.516,0.422,0.062,0.579,0.353,0.068,0.601,0.325,0.074,0.608,0.319,0.073,0.531,0.425,0.044,0.403,0.536,0.061,0.612,0.271,0.117,0.535,0.409,0.056,0.541,0.406,0.053,0.869,0.078,0.053,0.14,0.811,0.049,0.317,0.579,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-11,0.543,0.392,0.065,0.52,0.413,0.067,0.562,0.375,0.063,0.634,0.303,0.063,0.607,0.326,0.067,0.488,0.447,0.065,0.368,0.568,0.064,0.631,0.259,0.11,0.551,0.39,0.059,0.505,0.442,0.053,0.871,0.082,0.047,0.133,0.803,0.064,0.316,0.58,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-12,0.542,0.388,0.07,0.505,0.419,0.076,0.572,0.362,0.066,0.651,0.285,0.064,0.6,0.329,0.071,0.483,0.431,0.086,0.358,0.581,0.061,0.598,0.302,0.1,0.572,0.347,0.081,0.498,0.451,0.051,0.889,0.057,0.054,0.111,0.828,0.061,0.347,0.551,0.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-13,0.537,0.404,0.059,0.502,0.438,0.06,0.566,0.375,0.059,0.639,0.319,0.042,0.59,0.354,0.056,0.497,0.408,0.095,0.353,0.597,0.05,0.6,0.305,0.095,0.576,0.361,0.063,0.484,0.472,0.044,0.885,0.075,0.04,0.132,0.82,0.048,0.285,0.616,0.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,0.519,0.425,0.056,0.489,0.454,0.057,0.544,0.4,0.056,0.632,0.33,0.038,0.556,0.39,0.054,0.452,0.46,0.088,0.374,0.575,0.051,0.64,0.259,0.101,0.543,0.403,0.054,0.457,0.501,0.042,0.858,0.101,0.041,0.115,0.833,0.052,0.4,0.54,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,0.52,0.426,0.054,0.501,0.454,0.045,0.535,0.404,0.061,0.649,0.302,0.049,0.567,0.391,0.042,0.446,0.474,0.08,0.343,0.603,0.054,0.624,0.266,0.11,0.552,0.401,0.047,0.457,0.504,0.039,0.871,0.089,0.04,0.113,0.844,0.043,0.44,0.522,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-16,0.513,0.434,0.053,0.515,0.455,0.03,0.511,0.416,0.073,0.641,0.332,0.027,0.554,0.403,0.043,0.432,0.482,0.086,0.358,0.569,0.073,0.621,0.295,0.084,0.53,0.41,0.06,0.461,0.501,0.038,0.862,0.097,0.041,0.084,0.854,0.062,0.551,0.407,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-17,0.528,0.404,0.068,0.539,0.415,0.046,0.518,0.396,0.086,0.67,0.251,0.079,0.571,0.392,0.037,0.399,0.528,0.073,0.399,0.497,0.104,0.653,0.248,0.099,0.563,0.351,0.086,0.455,0.502,0.043,0.859,0.083,0.058,0.109,0.827,0.064,0.613,0.343,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-18,0.521,0.415,0.064,0.531,0.428,0.041,0.514,0.404,0.082,0.65,0.272,0.078,0.557,0.393,0.05,0.395,0.559,0.046,0.426,0.484,0.09,0.61,0.283,0.107,0.548,0.376,0.076,0.47,0.491,0.039,0.855,0.082,0.063,0.131,0.819,0.05,0.575,0.374,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-19,0.529,0.411,0.06,0.536,0.426,0.038,0.524,0.398,0.078,0.632,0.297,0.071,0.557,0.393,0.05,0.416,0.546,0.038,0.466,0.447,0.087,0.65,0.248,0.102,0.551,0.383,0.066,0.468,0.491,0.041,0.862,0.077,0.061,0.156,0.8,0.044,0.623,0.377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-20,0.527,0.406,0.067,0.538,0.421,0.041,0.518,0.393,0.089,0.629,0.293,0.078,0.557,0.383,0.06,0.39,0.576,0.034,0.485,0.413,0.102,0.621,0.265,0.114,0.539,0.38,0.081,0.483,0.477,0.04,0.87,0.063,0.067,0.136,0.805,0.059,0.634,0.366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-21,0.545,0.379,0.076,0.548,0.413,0.039,0.543,0.351,0.106,0.641,0.267,0.092,0.563,0.37,0.067,0.461,0.503,0.036,0.477,0.41,0.113,0.64,0.234,0.126,0.561,0.337,0.102,0.499,0.463,0.038,0.887,0.036,0.077,0.146,0.793,0.061,0.581,0.419,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-22,0.542,0.375,0.083,0.519,0.428,0.053,0.56,0.332,0.108,0.586,0.305,0.109,0.571,0.353,0.076,0.46,0.51,0.03,0.518,0.365,0.117,0.637,0.223,0.14,0.541,0.341,0.118,0.509,0.456,0.035,0.872,0.04,0.088,0.141,0.787,0.072,0.617,0.383,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-23,0.539,0.381,0.08,0.512,0.441,0.047,0.561,0.332,0.107,0.569,0.3,0.131,0.561,0.369,0.07,0.498,0.479,0.023,0.503,0.407,0.09,0.644,0.213,0.143,0.532,0.36,0.108,0.507,0.458,0.035,0.853,0.045,0.102,0.135,0.818,0.047,0.567,0.433,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-24,0.525,0.408,0.067,0.489,0.47,0.041,0.554,0.358,0.088,0.516,0.376,0.108,0.558,0.375,0.067,0.511,0.472,0.017,0.491,0.441,0.068,0.664,0.211,0.125,0.518,0.4,0.082,0.48,0.486,0.034,0.862,0.051,0.087,0.113,0.842,0.045,0.527,0.473,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-25,0.523,0.395,0.082,0.475,0.455,0.07,0.563,0.344,0.093,0.503,0.347,0.15,0.551,0.376,0.073,0.54,0.433,0.027,0.481,0.448,0.071,0.667,0.192,0.141,0.519,0.37,0.111,0.474,0.487,0.039,0.85,0.05,0.1,0.102,0.855,0.043,0.526,0.439,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-26,0.529,0.384,0.087,0.486,0.44,0.074,0.565,0.338,0.097,0.531,0.3,0.169,0.558,0.361,0.081,0.553,0.427,0.02,0.449,0.49,0.061,0.654,0.198,0.148,0.526,0.366,0.108,0.486,0.466,0.048,0.842,0.055,0.103,0.098,0.852,0.05,0.441,0.522,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-27,0.534,0.382,0.084,0.463,0.457,0.08,0.593,0.32,0.087,0.573,0.274,0.153,0.554,0.372,0.074,0.565,0.404,0.031,0.415,0.522,0.063,0.691,0.176,0.133,0.556,0.347,0.097,0.46,0.484,0.056,0.837,0.058,0.105,0.102,0.862,0.036,0.516,0.447,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-28,0.543,0.372,0.085,0.479,0.435,0.086,0.594,0.321,0.085,0.6,0.26,0.14,0.577,0.348,0.075,0.536,0.417,0.047,0.41,0.519,0.071,0.656,0.189,0.155,0.58,0.334,0.086,0.471,0.469,0.06,0.837,0.06,0.103,0.123,0.83,0.047,0.524,0.438,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-29,0.549,0.369,0.082,0.502,0.41,0.088,0.589,0.335,0.076,0.642,0.236,0.122,0.567,0.35,0.083,0.548,0.403,0.049,0.394,0.547,0.059,0.656,0.175,0.169,0.589,0.339,0.072,0.48,0.463,0.057,0.843,0.063,0.094,0.141,0.819,0.04,0.449,0.43,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-30,0.56,0.364,0.076,0.506,0.409,0.085,0.604,0.327,0.069,0.685,0.215,0.1,0.585,0.333,0.082,0.527,0.412,0.061,0.377,0.573,0.05,0.669,0.175,0.156,0.605,0.332,0.063,0.485,0.458,0.057,0.859,0.058,0.083,0.156,0.806,0.038,0.385,0.506,0.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-31,0.569,0.35,0.081,0.516,0.395,0.089,0.613,0.313,0.074,0.71,0.195,0.095,0.579,0.339,0.082,0.555,0.363,0.082,0.372,0.568,0.06,0.651,0.176,0.173,0.633,0.302,0.065,0.49,0.449,0.061,0.85,0.073,0.077,0.142,0.803,0.055,0.418,0.459,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,0.569,0.363,0.068,0.521,0.418,0.061,0.608,0.318,0.074,0.708,0.232,0.06,0.587,0.342,0.071,0.531,0.383,0.086,0.386,0.557,0.057,0.68,0.181,0.139,0.625,0.325,0.05,0.484,0.459,0.057,0.862,0.076,0.062,0.141,0.798,0.061,0.42,0.468,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-02,0.559,0.368,0.073,0.52,0.42,0.06,0.59,0.326,0.084,0.685,0.241,0.074,0.574,0.365,0.061,0.539,0.372,0.089,0.383,0.541,0.076,0.668,0.171,0.161,0.609,0.336,0.055,0.479,0.465,0.056,0.867,0.071,0.062,0.116,0.821,0.063,0.488,0.408,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,0.552,0.373,0.075,0.547,0.403,0.05,0.557,0.348,0.095,0.644,0.252,0.104,0.588,0.355,0.057,0.527,0.392,0.081,0.396,0.545,0.059,0.638,0.174,0.188,0.583,0.362,0.055,0.498,0.453,0.049,0.85,0.093,0.057,0.128,0.811,0.061,0.509,0.389,0.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-04,0.536,0.398,0.066,0.526,0.436,0.038,0.545,0.366,0.089,0.615,0.283,0.102,0.571,0.382,0.047,0.523,0.422,0.055,0.383,0.553,0.064,0.631,0.195,0.174,0.54,0.417,0.043,0.499,0.456,0.045,0.858,0.1,0.042,0.102,0.848,0.05,0.564,0.33,0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-05,0.533,0.396,0.071,0.514,0.434,0.052,0.549,0.363,0.088,0.581,0.284,0.135,0.596,0.37,0.034,0.53,0.419,0.051,0.364,0.556,0.08,0.589,0.197,0.214,0.567,0.398,0.035,0.487,0.465,0.048,0.863,0.086,0.051,0.086,0.865,0.049,0.605,0.354,0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-06,0.522,0.4,0.078,0.496,0.436,0.068,0.545,0.369,0.086,0.533,0.312,0.155,0.602,0.358,0.04,0.535,0.414,0.051,0.355,0.569,0.076,0.53,0.235,0.235,0.557,0.402,0.041,0.494,0.457,0.049,0.855,0.09,0.055,0.085,0.857,0.058,0.614,0.341,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-07,0.514,0.401,0.085,0.485,0.443,0.072,0.538,0.366,0.096,0.567,0.295,0.138,0.595,0.349,0.056,0.504,0.448,0.048,0.312,0.584,0.104,0.531,0.247,0.222,0.519,0.404,0.077,0.505,0.454,0.041,0.869,0.071,0.06,0.081,0.853,0.066,0.717,0.253,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08,0.528,0.377,0.095,0.507,0.396,0.097,0.545,0.362,0.093,0.606,0.214,0.18,0.595,0.351,0.054,0.519,0.437,0.044,0.316,0.578,0.106,0.518,0.235,0.247,0.539,0.359,0.102,0.523,0.443,0.034,0.866,0.061,0.073,0.087,0.832,0.081,0.788,0.212,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-09,0.522,0.393,0.085,0.474,0.423,0.103,0.56,0.37,0.07,0.604,0.252,0.144,0.61,0.332,0.058,0.46,0.509,0.031,0.32,0.568,0.112,0.528,0.243,0.229,0.536,0.369,0.095,0.508,0.467,0.025,0.858,0.078,0.064,0.093,0.839,0.068,0.683,0.317,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-10,0.535,0.388,0.077,0.467,0.433,0.1,0.59,0.351,0.059,0.598,0.299,0.103,0.626,0.309,0.065,0.514,0.453,0.033,0.311,0.575,0.114,0.589,0.222,0.189,0.565,0.36,0.075,0.491,0.47,0.039,0.859,0.081,0.06,0.119,0.813,0.068,0.687,0.313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-11,0.528,0.393,0.079,0.471,0.43,0.099,0.575,0.362,0.063,0.581,0.323,0.096,0.623,0.31,0.067,0.513,0.446,0.041,0.307,0.575,0.118,0.532,0.271,0.197,0.553,0.368,0.079,0.507,0.457,0.036,0.85,0.084,0.066,0.121,0.816,0.063,0.699,0.301,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-12,0.54,0.385,0.075,0.489,0.433,0.078,0.582,0.346,0.072,0.588,0.313,0.099,0.603,0.334,0.063,0.534,0.425,0.041,0.371,0.53,0.099,0.546,0.301,0.153,0.565,0.34,0.095,0.518,0.451,0.031,0.858,0.083,0.059,0.145,0.781,0.074,0.557,0.392,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-13,0.523,0.404,0.073,0.482,0.445,0.073,0.556,0.37,0.074,0.579,0.332,0.089,0.591,0.347,0.062,0.521,0.445,0.034,0.329,0.555,0.116,0.547,0.279,0.174,0.544,0.365,0.091,0.496,0.48,0.024,0.848,0.092,0.06,0.141,0.804,0.055,0.621,0.333,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-14,0.525,0.401,0.074,0.477,0.456,0.067,0.565,0.356,0.079,0.543,0.33,0.127,0.594,0.346,0.06,0.524,0.451,0.025,0.38,0.54,0.08,0.569,0.241,0.19,0.55,0.374,0.076,0.49,0.48,0.03,0.838,0.087,0.075,0.154,0.809,0.037,0.534,0.409,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,0.516,0.419,0.065,0.455,0.492,0.053,0.565,0.36,0.075,0.482,0.398,0.12,0.591,0.354,0.055,0.541,0.439,0.02,0.4,0.541,0.059,0.557,0.252,0.191,0.532,0.41,0.058,0.487,0.487,0.026,0.829,0.105,0.066,0.138,0.838,0.024,0.458,0.497,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,0.51,0.424,0.066,0.478,0.475,0.047,0.537,0.382,0.081,0.497,0.366,0.137,0.546,0.398,0.056,0.556,0.418,0.026,0.416,0.554,0.03,0.552,0.302,0.146,0.541,0.386,0.073,0.47,0.499,0.031,0.822,0.099,0.079,0.15,0.819,0.031,0.485,0.47,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-17,0.507,0.427,0.066,0.492,0.455,0.053,0.52,0.404,0.076,0.538,0.325,0.137,0.53,0.413,0.057,0.506,0.471,0.023,0.429,0.541,0.03,0.48,0.351,0.169,0.538,0.386,0.076,0.493,0.487,0.02,0.847,0.075,0.078,0.129,0.842,0.029,0.402,0.536,0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-18,0.51,0.425,0.065,0.488,0.464,0.048,0.528,0.394,0.078,0.542,0.324,0.134,0.53,0.411,0.059,0.478,0.51,0.012,0.465,0.497,0.038,0.55,0.292,0.158,0.549,0.382,0.069,0.465,0.508,0.027,0.853,0.076,0.071,0.12,0.846,0.034,0.371,0.572,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-19,0.486,0.447,0.067,0.453,0.502,0.045,0.513,0.401,0.086,0.51,0.367,0.123,0.539,0.391,0.07,0.428,0.551,0.021,0.421,0.54,0.039,0.531,0.306,0.163,0.504,0.429,0.067,0.455,0.512,0.033,0.827,0.101,0.072,0.105,0.87,0.025,0.377,0.57,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-20,0.486,0.433,0.081,0.443,0.502,0.055,0.521,0.377,0.102,0.482,0.37,0.148,0.556,0.363,0.081,0.397,0.577,0.026,0.462,0.491,0.047,0.508,0.355,0.137,0.508,0.387,0.105,0.462,0.498,0.04,0.813,0.103,0.084,0.116,0.841,0.043,0.311,0.628,0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-21,0.496,0.438,0.066,0.47,0.478,0.052,0.516,0.406,0.078,0.527,0.367,0.106,0.547,0.38,0.073,0.402,0.571,0.027,0.46,0.497,0.043,0.475,0.417,0.108,0.504,0.407,0.089,0.496,0.471,0.033,0.832,0.105,0.063,0.129,0.833,0.038,0.314,0.621,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-22,0.508,0.431,0.061,0.492,0.458,0.05,0.521,0.409,0.07,0.578,0.331,0.091,0.552,0.378,0.07,0.376,0.6,0.024,0.476,0.481,0.043,0.507,0.414,0.079,0.523,0.39,0.087,0.496,0.471,0.033,0.852,0.086,0.062,0.142,0.822,0.036,0.382,0.553,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-23,0.529,0.417,0.054,0.515,0.435,0.05,0.541,0.402,0.057,0.572,0.358,0.07,0.613,0.321,0.066,0.402,0.579,0.019,0.458,0.492,0.05,0.506,0.411,0.083,0.532,0.404,0.064,0.535,0.429,0.036,0.842,0.106,0.052,0.128,0.843,0.029,0.426,0.511,0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-24,0.516,0.429,0.055,0.501,0.456,0.043,0.528,0.406,0.066,0.553,0.364,0.083,0.594,0.35,0.056,0.397,0.585,0.018,0.453,0.49,0.057,0.531,0.403,0.066,0.52,0.416,0.064,0.507,0.448,0.045,0.842,0.111,0.047,0.119,0.834,0.047,0.513,0.448,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-25,0.511,0.427,0.062,0.525,0.425,0.05,0.5,0.429,0.071,0.542,0.351,0.107,0.602,0.334,0.064,0.396,0.577,0.027,0.429,0.535,0.036,0.552,0.4,0.048,0.493,0.415,0.092,0.511,0.446,0.043,0.833,0.112,0.055,0.127,0.819,0.054,0.507,0.455,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-26,0.534,0.417,0.049,0.548,0.405,0.047,0.522,0.428,0.05,0.617,0.298,0.085,0.611,0.341,0.048,0.413,0.569,0.018,0.415,0.55,0.035,0.607,0.37,0.023,0.535,0.389,0.076,0.508,0.456,0.036,0.863,0.092,0.045,0.13,0.824,0.046,0.582,0.418,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-27,0.544,0.423,0.033,0.562,0.408,0.03,0.529,0.435,0.036,0.645,0.296,0.059,0.581,0.387,0.032,0.463,0.519,0.018,0.428,0.556,0.016,0.639,0.344,0.017,0.552,0.402,0.046,0.503,0.468,0.029,0.866,0.1,0.034,0.125,0.843,0.032,0.566,0.397,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-28,0.534,0.429,0.037,0.546,0.424,0.03,0.524,0.433,0.043,0.631,0.311,0.058,0.585,0.377,0.038,0.465,0.521,0.014,0.385,0.581,0.034,0.645,0.321,0.034,0.559,0.388,0.053,0.473,0.5,0.027,0.852,0.115,0.033,0.116,0.852,0.032,0.636,0.336,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-29,0.524,0.432,0.044,0.517,0.448,0.035,0.528,0.419,0.053,0.602,0.341,0.057,0.573,0.375,0.052,0.478,0.508,0.014,0.38,0.573,0.047,0.634,0.315,0.051,0.55,0.385,0.065,0.463,0.511,0.026,0.84,0.123,0.037,0.112,0.856,0.032,0.568,0.314,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,0.52,0.432,0.048,0.516,0.458,0.026,0.523,0.411,0.066,0.641,0.293,0.066,0.557,0.39,0.053,0.448,0.537,0.015,0.372,0.579,0.049,0.628,0.32,0.052,0.567,0.354,0.079,0.445,0.534,0.021,0.878,0.093,0.029,0.135,0.837,0.028,0.487,0.365,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-02,0.529,0.424,0.047,0.522,0.45,0.028,0.535,0.403,0.062,0.656,0.286,0.058,0.566,0.376,0.058,0.465,0.519,0.016,0.362,0.594,0.044,0.629,0.313,0.058,0.572,0.339,0.089,0.459,0.532,0.009,0.875,0.092,0.033,0.151,0.836,0.013,0.46,0.385,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-03,0.542,0.42,0.038,0.505,0.472,0.023,0.572,0.377,0.051,0.686,0.277,0.037,0.57,0.385,0.045,0.482,0.503,0.015,0.366,0.583,0.051,0.602,0.34,0.058,0.633,0.306,0.061,0.449,0.538,0.013,0.876,0.097,0.027,0.153,0.844,0.003,0.49,0.309,0.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-04,0.536,0.422,0.042,0.517,0.456,0.027,0.551,0.394,0.055,0.617,0.323,0.06,0.591,0.37,0.039,0.472,0.513,0.015,0.394,0.552,0.054,0.589,0.349,0.062,0.601,0.335,0.064,0.465,0.517,0.018,0.866,0.102,0.032,0.175,0.815,0.01,0.541,0.283,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-05,0.555,0.399,0.046,0.548,0.426,0.026,0.561,0.376,0.063,0.624,0.334,0.042,0.614,0.344,0.042,0.494,0.492,0.014,0.424,0.483,0.093,0.612,0.312,0.076,0.626,0.31,0.064,0.479,0.499,0.022,0.903,0.076,0.021,0.181,0.794,0.025,0.453,0.371,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-06,0.539,0.411,0.05,0.527,0.439,0.034,0.55,0.387,0.063,0.567,0.357,0.076,0.593,0.361,0.046,0.474,0.511,0.015,0.477,0.462,0.061,0.56,0.325,0.115,0.613,0.331,0.056,0.474,0.503,0.023,0.9,0.071,0.029,0.148,0.819,0.033,0.288,0.495,0.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-07,0.546,0.401,0.053,0.559,0.413,0.028,0.536,0.39,0.074,0.596,0.311,0.093,0.603,0.351,0.046,0.497,0.482,0.021,0.434,0.52,0.046,0.584,0.317,0.099,0.615,0.326,0.059,0.479,0.489,0.032,0.887,0.071,0.042,0.151,0.81,0.039,0.292,0.59,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-08,0.536,0.412,0.052,0.514,0.449,0.037,0.554,0.382,0.064,0.585,0.333,0.082,0.578,0.366,0.056,0.502,0.477,0.021,0.434,0.529,0.037,0.623,0.265,0.112,0.576,0.373,0.051,0.474,0.495,0.031,0.857,0.091,0.052,0.112,0.849,0.039,0.311,0.612,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,0.524,0.421,0.055,0.52,0.444,0.036,0.528,0.402,0.07,0.591,0.332,0.077,0.561,0.377,0.062,0.505,0.476,0.019,0.392,0.559,0.049,0.584,0.286,0.13,0.583,0.365,0.052,0.457,0.514,0.029,0.86,0.087,0.053,0.112,0.853,0.035,0.245,0.693,0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-10,0.523,0.425,0.052,0.515,0.45,0.035,0.529,0.405,0.066,0.62,0.307,0.073,0.545,0.393,0.062,0.483,0.498,0.019,0.396,0.563,0.041,0.597,0.281,0.122,0.58,0.369,0.051,0.451,0.521,0.028,0.865,0.084,0.051,0.116,0.856,0.028,0.305,0.599,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-11,0.528,0.421,0.051,0.5,0.463,0.037,0.551,0.387,0.062,0.64,0.289,0.071,0.531,0.41,0.059,0.51,0.469,0.021,0.396,0.564,0.04,0.594,0.262,0.144,0.598,0.359,0.043,0.45,0.527,0.023,0.868,0.079,0.053,0.099,0.88,0.021,0.194,0.696,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-12,0.508,0.436,0.056,0.472,0.477,0.051,0.539,0.402,0.059,0.631,0.264,0.105,0.533,0.408,0.059,0.455,0.532,0.013,0.361,0.607,0.032,0.582,0.29,0.128,0.555,0.382,0.063,0.446,0.53,0.024,0.858,0.078,0.064,0.106,0.881,0.013,0.33,0.618,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-13,0.501,0.448,0.051,0.462,0.492,0.046,0.535,0.411,0.054,0.646,0.273,0.081,0.533,0.414,0.053,0.458,0.521,0.021,0.305,0.659,0.036,0.62,0.291,0.089,0.537,0.399,0.064,0.431,0.543,0.026,0.852,0.087,0.061,0.138,0.859,0.003,0.241,0.688,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
